variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
fixed6,45,sd1042,rapid_wd_change,2615.0,1.8662052154541016,1.3156297206878662,42.53015899658203,0.6000662446022034
training_derived_component,45,sd1042,upper_tail,4488.0,1.163198471069336,0.7579070329666138,5.270731449127197,0.4671853184700012
training_derived_component,45,sd1042,rapid_component_change,648.0,3.3114850521087646,2.767557382583618,53.76122283935547,0.3600881099700928
training_derived_component,45,sd1042,strong_gust,7974.0,1.0750306844711304,0.73110032081604,6.118912696838379,0.825273722410202
training_derived_component,45,sd1042,rapid_wd_change,2615.0,1.810845136642456,1.2949804067611694,42.48892593383789,0.6234419941902161
learnable_global_component,45,sd1042,upper_tail,4488.0,1.1447293758392334,0.7564176321029663,5.312727451324463,0.4839709997177124
learnable_global_component,45,sd1042,rapid_component_change,648.0,3.325209140777588,2.7820851802825928,53.52857208251953,0.35477304458618164
learnable_global_component,45,sd1042,strong_gust,7974.0,1.0484545230865479,0.7139577865600586,6.146389007568359,0.8338058590888977
learnable_global_component,45,sd1042,rapid_wd_change,2615.0,1.8213262557983398,1.3029038906097412,42.04157638549805,0.6190703809261322
fixed4_submitted,45,sd1091,upper_tail,144.0,1.9954323768615723,1.6502079963684082,8.676613807678223,-19.886293411254883
fixed4_submitted,45,sd1091,rapid_component_change,192.0,2.358905792236328,1.9447193145751953,50.6776237487793,0.20008134841918945
fixed4_submitted,45,sd1091,strong_gust,1242.0,0.9127489328384399,0.6660625338554382,6.642847061157227,0.0723949670791626
fixed4_submitted,45,sd1091,rapid_wd_change,776.0,1.4668092727661133,1.0616439580917358,35.43027114868164,0.7224247455596924
unbounded,45,sd1091,upper_tail,144.0,1.9474869966506958,1.6344130039215088,8.740385055541992,-18.894657135009766
unbounded,45,sd1091,rapid_component_change,192.0,2.307487964630127,1.9160341024398804,50.075897216796875,0.23457342386245728
unbounded,45,sd1091,strong_gust,1242.0,0.889089047908783,0.6502578854560852,6.432868003845215,0.1198616623878479
unbounded,45,sd1091,rapid_wd_change,776.0,1.4465491771697998,1.0661704540252686,35.611915588378906,0.7300397455692291
fixed6,45,sd1091,upper_tail,144.0,2.1182470321655273,1.8110936880111694,8.814066886901855,-22.536428451538086
fixed6,45,sd1091,rapid_component_change,192.0,2.3938724994659424,1.9809484481811523,49.662845611572266,0.17619073390960693
fixed6,45,sd1091,strong_gust,1242.0,0.9888615012168884,0.7232513427734375,6.6397528648376465,-0.08875811100006104
fixed6,45,sd1091,rapid_wd_change,776.0,1.4881863594055176,1.0869536399841309,35.05863571166992,0.7142750918865204
training_derived_component,45,sd1091,upper_tail,144.0,2.010301113128662,1.6878503561019897,8.725689888000488,-20.198713302612305
training_derived_component,45,sd1091,rapid_component_change,192.0,2.331709384918213,1.9238921403884888,50.09858703613281,0.2184198498725891
training_derived_component,45,sd1091,strong_gust,1242.0,0.9185390472412109,0.6700244545936584,6.645010948181152,0.060588955879211426
training_derived_component,45,sd1091,rapid_wd_change,776.0,1.4779014587402344,1.0719293355941772,35.92850875854492,0.7182107269763947
learnable_global_component,45,sd1091,upper_tail,144.0,2.0352907180786133,1.7045701742172241,8.63355827331543,-20.729021072387695
learnable_global_component,45,sd1091,rapid_component_change,192.0,2.4173545837402344,2.0286595821380615,50.13571548461914,0.15994954109191895
learnable_global_component,45,sd1091,strong_gust,1242.0,0.926864504814148,0.6800875067710876,6.657945156097412,0.04348248243331909
learnable_global_component,45,sd1091,rapid_wd_change,776.0,1.4814176559448242,1.0810284614562988,35.68559646606445,0.7168683111667633
fixed4_submitted,46,sd1042,upper_tail,4488.0,1.1204849481582642,0.7129802107810974,5.234297752380371,0.5055975914001465
fixed4_submitted,46,sd1042,rapid_component_change,648.0,3.4476258754730225,2.8729469776153564,53.945396423339844,0.30639082193374634
fixed4_submitted,46,sd1042,strong_gust,7974.0,1.0527348518371582,0.7015146613121033,6.051491737365723,0.8324460983276367
fixed4_submitted,46,sd1042,rapid_wd_change,2615.0,1.8829500675201416,1.3333724737167358,42.30200958251953,0.5928571224212646
unbounded,46,sd1042,upper_tail,4488.0,1.0667552947998047,0.6791781187057495,5.215181350708008,0.5518760979175568
unbounded,46,sd1042,rapid_component_change,648.0,3.3916239738464355,2.8206582069396973,53.93410110473633,0.328741192817688
unbounded,46,sd1042,strong_gust,7974.0,1.0418777465820312,0.6950156688690186,5.9958295822143555,0.8358843326568604
unbounded,46,sd1042,rapid_wd_change,2615.0,1.8530213832855225,1.3111296892166138,42.025787353515625,0.605696976184845
fixed6,46,sd1042,upper_tail,4488.0,1.0992729663848877,0.6980183720588684,5.309499263763428,0.5241395831108093
fixed6,46,sd1042,rapid_component_change,648.0,3.39752459526062,2.827862024307251,54.201866149902344,0.32640349864959717
