variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
magnitude_only_strict_zero_phase,43,sd1042,hf_q3,4602.0,0.9867067933082581,0.6839001774787903,8.117725372314453,0.8916687816381454
magnitude_only_strict_zero_phase,43,sd1042,hf_q4,7998.0,0.9280163049697876,0.6657314300537109,8.9476318359375,0.9193202033638954
no_fft,43,sd1042,hf_q1,5910.0,1.2064013481140137,0.8248407244682312,12.866613388061523,0.869817242026329
no_fft,43,sd1042,hf_q2,3348.0,1.242144227027893,0.8055587410926819,12.013860702514648,0.8187945336103439
no_fft,43,sd1042,hf_q3,4602.0,0.9585934281349182,0.6461397409439087,8.08084487915039,0.89775400608778
no_fft,43,sd1042,hf_q4,7998.0,0.879847526550293,0.6219954490661621,8.9437255859375,0.9274782240390778
full_real_imag,43,sd1091,hf_q1,3126.0,0.791782796382904,0.531922459602356,10.090065002441406,0.8333311825990677
full_real_imag,43,sd1091,hf_q2,3216.0,0.6933941841125488,0.47841864824295044,7.26529598236084,0.8538758307695389
full_real_imag,43,sd1091,hf_q3,3756.0,0.7848044633865356,0.5078059434890747,6.022971153259277,0.8448791056871414
full_real_imag,43,sd1091,hf_q4,4206.0,0.6476706266403198,0.45921626687049866,5.42236328125,0.8500119596719742
magnitude_only_strict_zero_phase,43,sd1091,hf_q1,3126.0,0.855153501033783,0.5812150835990906,11.139180183410645,0.805584728717804
magnitude_only_strict_zero_phase,43,sd1091,hf_q2,3216.0,0.7363007664680481,0.5025560855865479,7.286268711090088,0.8352322578430176
magnitude_only_strict_zero_phase,43,sd1091,hf_q3,3756.0,0.8091937899589539,0.5320834517478943,6.387791156768799,0.835087925195694
magnitude_only_strict_zero_phase,43,sd1091,hf_q4,4206.0,0.7178606986999512,0.5105038285255432,5.881176471710205,0.8157410621643066
no_fft,43,sd1091,hf_q1,3126.0,0.8529855608940125,0.5535215735435486,10.430088996887207,0.8065692186355591
no_fft,43,sd1091,hf_q2,3216.0,0.7000911831855774,0.47266069054603577,7.430128574371338,0.8510395884513855
no_fft,43,sd1091,hf_q3,3756.0,0.8325710892677307,0.5354371666908264,6.242447376251221,0.8254217952489853
no_fft,43,sd1091,hf_q4,4206.0,0.7118557095527649,0.4945399761199951,5.8661909103393555,0.8188108652830124
full_real_imag,44,sd1042,hf_q1,5910.0,1.227103590965271,0.8541564345359802,12.793023109436035,0.8653109669685364
full_real_imag,44,sd1042,hf_q2,3348.0,1.2106993198394775,0.808496356010437,12.036288261413574,0.8278528153896332
full_real_imag,44,sd1042,hf_q3,4602.0,0.9775248169898987,0.6714159846305847,8.043200492858887,0.8936755955219269
full_real_imag,44,sd1042,hf_q4,7998.0,0.8847753405570984,0.6424411535263062,8.809267044067383,0.9266635924577713
magnitude_only_strict_zero_phase,44,sd1042,hf_q1,5910.0,1.2127617597579956,0.8384425044059753,12.804681777954102,0.8684409111738205
magnitude_only_strict_zero_phase,44,sd1042,hf_q2,3348.0,1.2556953430175781,0.8202598690986633,11.80846118927002,0.8148192465305328
magnitude_only_strict_zero_phase,44,sd1042,hf_q3,4602.0,1.0278422832489014,0.7266314625740051,8.027862548828125,0.8824479207396507
magnitude_only_strict_zero_phase,44,sd1042,hf_q4,7998.0,0.9790096282958984,0.7297269701957703,9.132683753967285,0.9102100878953934
no_fft,44,sd1042,hf_q1,5910.0,1.203255295753479,0.824047863483429,12.850248336791992,0.8704953491687775
no_fft,44,sd1042,hf_q2,3348.0,1.2333972454071045,0.7986589670181274,11.85535717010498,0.821337565779686
no_fft,44,sd1042,hf_q3,4602.0,0.9578702449798584,0.6467010378837585,8.064262390136719,0.8979082256555557
no_fft,44,sd1042,hf_q4,7998.0,0.8760374784469604,0.6200688481330872,8.863749504089355,0.9281049519777298
full_real_imag,44,sd1091,hf_q1,3126.0,0.7866826057434082,0.5284438729286194,10.205141067504883,0.83547143638134
full_real_imag,44,sd1091,hf_q2,3216.0,0.6952536702156067,0.4757656753063202,7.124102592468262,0.8530910462141037
full_real_imag,44,sd1091,hf_q3,3756.0,0.7876286506652832,0.5083531141281128,6.178013324737549,0.8437606692314148
